"COUNTRY";"YEAR";"SPECIMEN";"GENDER";"ORIGIN";"AGEGROUP";"NUMSAMPLEDPATIENTS";"BATCHID"
"UGA";"2017";"BLOOD";"F";"UNK";"05<14";"186";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"01<04";"";"DS1"
"POL";"2017";"STOOL";"M";"HO";"01<04";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"01<04";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"<1";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"<1";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"05<14";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"05<14";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"15<24";"";"DS1"
"POL";"2017";"STOOL";"M";"HO";"15<24";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"15<24";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"25<34";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"25<34";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"35<44";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"35<44";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"45<54";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"45<54";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"55<64";"";"DS1"
"POL";"2017";"STOOL";"M";"HO";"55<64";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"55<64";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"65<74";"";"DS1"
"POL";"2017";"STOOL";"M";"CO";"65<74";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"75<84";"";"DS1"
"POL";"2017";"STOOL";"M";"UNK";"85<";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"01<04";"";"DS1"
"POL";"2017";"STOOL";"F";"HO";"01<04";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"01<04";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"<1";"";"DS1"
"POL";"2017";"STOOL";"F";"HO";"<1";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"<1";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"05<14";"";"DS1"
"POL";"2017";"STOOL";"F";"HO";"05<14";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"05<14";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"15<24";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"15<24";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"25<34";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"25<34";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"35<44";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"45<54";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"45<54";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"55<64";"";"DS1"
"POL";"2017";"STOOL";"F";"HO";"55<64";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"55<64";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"65<74";"";"DS1"
"POL";"2017";"STOOL";"F";"HO";"65<74";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"65<74";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"75<84";"";"DS1"
"POL";"2017";"STOOL";"F";"HO";"75<84";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"75<84";"";"DS1"
"POL";"2017";"STOOL";"F";"UNK";"85<";"";"DS1"
"POL";"2017";"STOOL";"F";"CO";"85<";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"15<24";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"25<34";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"35<44";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"45<54";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"55<64";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"65<74";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"75<84";"";"DS1"
"CAN";"2015";"GENITAL";"M";"UNK";"85<";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"05<14";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"15<24";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"25<34";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"35<44";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"45<54";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"55<64";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"65<74";"";"DS1"
"CAN";"2015";"GENITAL";"F";"UNK";"85<";"";"DS1"
"CAN";"2015";"GENITAL";"UNK";"UNK";"UNK";"";"DS1"
"CAN";"2015";"GENITAL";"UNK";"UNK";"15<24";"";"DS1"
"CAN";"2015";"GENITAL";"UNK";"UNK";"25<34";"";"DS1"
"CAN";"2015";"GENITAL";"UNK";"UNK";"35<44";"";"DS1"
"CAN";"2015";"GENITAL";"UNK";"UNK";"45<54";"";"DS1"
"CAN";"2015";"GENITAL";"UNK";"UNK";"85<";"";"DS1"
"SDN";"2017";"URINE";"M";"HO";"05<14";"";"DS1"
"SDN";"2017";"URINE";"M";"UNK";"15<24";"";"DS1"
"SDN";"2017";"URINE";"M";"UNK";"35<44";"";"DS1"
"SDN";"2017";"URINE";"M";"HO";"35<44";"";"DS1"
"SDN";"2017";"URINE";"M";"UNK";"45<54";"";"DS1"
"SDN";"2017";"URINE";"M";"UNK";"65<74";"";"DS1"
"SDN";"2017";"URINE";"M";"UNK";"85<";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"05<14";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"15<24";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"35<44";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"45<54";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"55<64";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"65<74";"";"DS1"
"SDN";"2017";"URINE";"F";"UNK";"75<84";"";"DS1"
"CAN";"2016";"GENITAL";"M";"UNK";"15<24";"";"DS1"
"CAN";"2016";"GENITAL";"M";"UNK";"25<34";"";"DS1"
"CAN";"2016";"GENITAL";"M";"UNK";"35<44";"";"DS1"
"CAN";"2016";"GENITAL";"M";"UNK";"45<54";"";"DS1"
"CAN";"2016";"GENITAL";"M";"UNK";"55<64";"";"DS1"
"CAN";"2016";"GENITAL";"M";"UNK";"65<74";"";"DS1"
"CAN";"2016";"GENITAL";"F";"UNK";"15<24";"";"DS1"
"CAN";"2016";"GENITAL";"F";"UNK";"25<34";"";"DS1"
"CAN";"2016";"GENITAL";"F";"UNK";"35<44";"";"DS1"
"CAN";"2016";"GENITAL";"F";"UNK";"45<54";"";"DS1"
"CAN";"2016";"GENITAL";"F";"UNK";"55<64";"";"DS1"
"CAN";"2016";"GENITAL";"F";"UNK";"65<74";"";"DS1"
"CAN";"2016";"GENITAL";"UNK";"UNK";"UNK";"";"DS1"
"CAN";"2016";"GENITAL";"UNK";"UNK";"25<34";"";"DS1"
"CAN";"2016";"GENITAL";"UNK";"UNK";"35<44";"";"DS1"
"CAN";"2016";"GENITAL";"UNK";"UNK";"85<";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"UNK";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"01<04";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"<1";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"05<14";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"15<24";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"25<34";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"35<44";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"45<54";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"55<64";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"65<74";"";"DS1"
"CAN";"2017";"BLOOD";"M";"UNK";"75<84";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"UNK";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"01<04";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"05<14";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"15<24";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"25<34";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"35<44";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"45<54";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"55<64";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"65<74";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"75<84";"";"DS1"
"CAN";"2017";"BLOOD";"F";"UNK";"85<";"";"DS1"
"CAN";"2017";"BLOOD";"UNK";"UNK";"45<54";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"UNK";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"01<04";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"<1";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"05<14";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"15<24";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"25<34";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"35<44";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"45<54";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"55<64";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"65<74";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"75<84";"";"DS1"
"CAN";"2017";"STOOL";"M";"UNK";"85<";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"UNK";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"01<04";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"<1";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"05<14";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"15<24";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"25<34";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"35<44";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"45<54";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"55<64";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"65<74";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"75<84";"";"DS1"
"CAN";"2017";"STOOL";"F";"UNK";"85<";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"UNK";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"01<04";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"05<14";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"15<24";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"25<34";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"45<54";"";"DS1"
"CAN";"2017";"STOOL";"UNK";"UNK";"65<74";"";"DS1"
"CAN";"2016";"URINE";"UNK";"UNK";"UNK";"";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"UNK";"198";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"01<04";"193";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"<1";"344";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"05<14";"185";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"15<24";"89";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"25<34";"120";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"35<44";"128";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"45<54";"81";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"55<64";"38";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"65<74";"28";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"75<84";"25";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"UNK";"195";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"01<04";"163";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"<1";"299";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"05<14";"150";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"15<24";"156";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"25<34";"168";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"35<44";"140";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"45<54";"65";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"55<64";"39";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"65<74";"34";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"85<";"12";"DS1"
"ZMB";"2017";"BLOOD";"UNK";"UNK";"UNK";"29";"DS1"
"ZMB";"2017";"BLOOD";"UNK";"UNK";"01<04";"5";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"UNK";"64";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"01<04";"64";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"<1";"16";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"05<14";"71";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"15<24";"60";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"25<34";"85";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"35<44";"91";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"45<54";"67";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"55<64";"62";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"65<74";"88";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"75<84";"46";"DS1"
"ZMB";"2017";"URINE";"M";"UNK";"85<";"14";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"UNK";"82";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"01<04";"29";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"<1";"3";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"05<14";"80";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"15<24";"163";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"25<34";"243";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"35<44";"167";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"45<54";"79";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"55<64";"48";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"65<74";"35";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"75<84";"18";"DS1"
"ZMB";"2017";"URINE";"F";"UNK";"85<";"4";"DS1"
"ZMB";"2017";"URINE";"UNK";"UNK";"UNK";"12";"DS1"
"ZMB";"2017";"URINE";"UNK";"UNK";"01<04";"1";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"UNK";"148";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"01<04";"342";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"<1";"126";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"05<14";"217";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"15<24";"171";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"25<34";"234";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"35<44";"245";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"45<54";"143";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"65<74";"44";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"01<04";"251";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"05<14";"205";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"15<24";"223";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"25<34";"325";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"35<44";"282";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"45<54";"148";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"55<64";"73";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"65<74";"58";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"UNK";"32";"DS1"
"ZMB";"2017";"BLOOD";"M";"UNK";"85<";"9";"DS1"
"ZMB";"2017";"BLOOD";"F";"UNK";"75<84";"19";"DS1"
"ZMB";"2017";"BLOOD";"UNK";"UNK";"<1";"9";"DS1"
"ZMB";"2017";"BLOOD";"UNK";"UNK";"15<24";"2";"DS1"
"ZMB";"2017";"BLOOD";"UNK";"UNK";"65<74";"1";"DS1"
"ZMB";"2017";"URINE";"UNK";"UNK";"35<44";"1";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"55<64";"59";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"75<84";"17";"DS1"
"ZMB";"2017";"STOOL";"M";"UNK";"85<";"10";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"UNK";"155";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"<1";"112";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"75<84";"16";"DS1"
"ZMB";"2017";"STOOL";"F";"UNK";"85<";"4";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"01<04";"4";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"<1";"3";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"05<14";"1";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"15<24";"1";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"35<44";"2";"DS1"
"ZMB";"2017";"STOOL";"UNK";"UNK";"45<54";"2";"DS1"
"ZMB";"2015";"BLOOD";"M";"UNK";"UNK";"425";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"01<04";"174";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"<1";"376";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"05<14";"206";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"15<24";"166";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"25<34";"145";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"35<44";"187";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"45<54";"89";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"55<64";"36";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"65<74";"41";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"75<84";"14";"DS2"
"ZMB";"2015";"BLOOD";"M";"UNK";"85<";"6";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"UNK";"360";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"01<04";"137";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"<1";"326";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"05<14";"203";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"15<24";"190";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"25<34";"224";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"35<44";"148";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"45<54";"71";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"55<64";"44";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"65<74";"42";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"75<84";"23";"DS2"
"ZMB";"2015";"BLOOD";"UNK";"UNK";"UNK";"130";"DS2"
"ZMB";"2015";"BLOOD";"UNK";"UNK";"<1";"22";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"UNK";"196";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"01<04";"150";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"05<14";"115";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"15<24";"149";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"25<34";"171";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"35<44";"204";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"45<54";"94";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"55<64";"38";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"65<74";"26";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"UNK";"195";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"01<04";"116";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"05<14";"132";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"15<24";"158";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"25<34";"260";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"35<44";"188";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"45<54";"111";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"55<64";"73";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"85<";"5";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"UNK";"57";"DS2"
"ZMB";"2015";"BLOOD";"F";"UNK";"85<";"8";"DS2"
"ZMB";"2015";"BLOOD";"UNK";"UNK";"01<04";"2";"DS2"
"ZMB";"2015";"BLOOD";"UNK";"UNK";"05<14";"1";"DS2"
"ZMB";"2015";"BLOOD";"UNK";"UNK";"55<64";"1";"DS2"
"ZMB";"2015";"BLOOD";"UNK";"UNK";"65<74";"1";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"UNK";"11";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"01<04";"1";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"<1";"1";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"05<14";"3";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"15<24";"3";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"25<34";"4";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"35<44";"6";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"45<54";"8";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"55<64";"6";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"65<74";"9";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"75<84";"5";"DS2"
"ZMB";"2015";"URINE";"M";"UNK";"85<";"1";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"UNK";"9";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"05<14";"1";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"15<24";"10";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"25<34";"17";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"35<44";"10";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"45<54";"5";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"55<64";"5";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"65<74";"2";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"75<84";"1";"DS2"
"ZMB";"2015";"URINE";"F";"UNK";"85<";"1";"DS2"
"ZMB";"2015";"URINE";"UNK";"UNK";"UNK";"1";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"<1";"39";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"75<84";"14";"DS2"
"ZMB";"2015";"STOOL";"M";"UNK";"85<";"2";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"<1";"31";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"65<74";"32";"DS2"
"ZMB";"2015";"STOOL";"F";"UNK";"75<84";"19";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"<1";"2";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"05<14";"4";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"15<24";"2";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"25<34";"1";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"35<44";"1";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"45<54";"1";"DS2"
"ZMB";"2015";"STOOL";"UNK";"UNK";"65<74";"1";"DS2"
"NGA";"2017";"BLOOD";"M";"UNK";"UNK";"76";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"01<04";"248";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"<1";"588";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"05<14";"282";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"15<24";"132";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"25<34";"96";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"35<44";"142";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"45<54";"126";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"55<64";"115";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"65<74";"95";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"75<84";"57";"DS1"
"NGA";"2017";"BLOOD";"M";"UNK";"85<";"21";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"UNK";"50";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"01<04";"185";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"<1";"434";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"05<14";"242";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"15<24";"115";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"25<34";"162";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"35<44";"131";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"45<54";"111";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"55<64";"88";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"65<74";"50";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"75<84";"50";"DS1"
"NGA";"2017";"BLOOD";"F";"UNK";"85<";"16";"DS1"
"NGA";"2017";"BLOOD";"UNK";"UNK";"UNK";"26";"DS1"
"IRQ";"2017";"BLOOD";"M";"HO";"<1";"";"DS1"
"IRQ";"2017";"BLOOD";"M";"HO";"25<34";"";"DS1"
"IRQ";"2017";"BLOOD";"F";"HO";"<1";"";"DS1"
"IRQ";"2017";"BLOOD";"F";"HO";"65<74";"";"DS1"
"JPN";"2017";"STOOL";"UNK";"CO";"UNK";"";"DS3"
"JPN";"2017";"GENITAL";"SUM";"SUM";"SUM";"";"DS4"
"NOR";"2017";"URINE";"M";"UNK";"UNK";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"01<04";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"05<14";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"15<24";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"25<34";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"35<44";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"45<54";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"55<64";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"65<74";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"75<84";"";"DS1"
"NOR";"2017";"URINE";"M";"UNK";"85<";"";"DS1"
"NOR";"2017";"URINE";"F";"UNK";"UNK";"";"DS1"
"NOR";"2017";"URINE";"F";"UNK";"01<04";"";"DS1"
"NOR";"2017";"URINE";"F";"UNK";"<1";"";"DS1"
